title,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,studio,aired_from,aired_to,year,start_season,date_aired,duration_minutes,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,NA,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,Average Rank of Related,Adaptation,Sequel,Side story,Alternative version,Prequel,Summary,Other,Spin-off,Alternative setting,Character,Parent story,Full story
Dream Hazard: Akuma no Program,OVA,Manga,1.0,Finished Airing,False,Rx - Hentai,4.57,292.0,12919.0,8716.0,790.0,1.0,unknown,1998-02-25 00:00:00,1998-02-25 00:00:00,1998.0,Winter,0 days 00:00:00,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.6666666666667,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,Special,Unknown,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.54,1271.0,5465.0,5010.0,4677.0,1.0,J.C.Staff,2007-04-04 00:00:00,2007-04-04 00:00:00,2007.0,Spring,0 days 00:00:00,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1873.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kara no Kyoukai: Manner Movies,Movie,Unknown,7.0,Finished Airing,False,G - All Ages,6.45,2969.0,5799.0,4242.0,7132.0,20.0,ufotable,2007-12-01 00:00:00,2009-08-08 00:00:00,2007.0,Winter,616 days 00:00:00,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Futa-bu!!,OVA,Manga,2.0,Finished Airing,False,Rx - Hentai,7.29,4052.0,12919.0,4024.0,8028.0,74.0,SmallStudio,2015-02-20 00:00:00,2015-05-01 00:00:00,2015.0,Winter,70 days 00:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2757.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soul Worker: Your Destiny Awaits,ONA,Game,5.0,Finished Airing,False,PG-13 - Teens 13 or older,6.0,630.0,7360.0,6941.0,1937.0,4.0,SmallStudio,2016-03-17 00:00:00,2016-04-05 00:00:00,2016.0,Spring,19 days 00:00:00,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hanasakeru Seishounen Recaps,Special,Manga,3.0,Finished Airing,False,PG-13 - Teens 13 or older,6.93,1027.0,3810.0,5869.0,3113.0,6.0,Studio Pierrot,2009-06-28 00:00:00,2009-10-18 00:00:00,2009.0,Summer,112 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.6666666666665,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kämpfer,TV,Light novel,12.0,Finished Airing,False,R+ - Mild Nudity,6.64,97625.0,5016.0,432.0,181296.0,696.0,SmallStudio,2009-10-02 00:00:00,2009-12-18 00:00:00,2009.0,Fall,77 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,604.6666666666666,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Makai Kishi Ingrid,OVA,Visual novel,4.0,Finished Airing,False,Rx - Hentai,7.11,2809.0,12919.0,4230.0,7176.0,132.0,unknown,2009-06-20 00:00:00,2010-08-26 00:00:00,2009.0,Summer,432 days 00:00:00,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Witchblade,TV,Other,24.0,Finished Airing,False,R - 17+ (violence & profanity),7.37,32824.0,2171.0,1070.0,77489.0,503.0,Gonzo,2006-04-06 00:00:00,2006-09-21 00:00:00,2006.0,Spring,168 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Borgman: Last Battle,OVA,Other,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.11,174.0,7071.0,9505.0,508.0,1.0,Production Reed,1989-09-16 00:00:00,1989-09-16 00:00:00,1989.0,Fall,0 days 00:00:00,59.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bishoujo Senshi Sailor Moon R: The Movie,Movie,Manga,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.78,23271.0,916.0,1783.0,39752.0,191.0,Toei Animation,1993-12-05 00:00:00,1993-12-05 00:00:00,1993.0,Winter,0 days 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyakka Ryouran: Samurai After,OVA,Light novel,2.0,Finished Airing,False,R+ - Mild Nudity,6.78,4516.0,4400.0,3341.0,12665.0,10.0,Arms,2015-01-23 00:00:00,2015-07-01 00:00:00,2015.0,Winter,159 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Mahou Shoujo Lyrical Nanoha ViVid,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.82,5817.0,4243.0,2953.0,16324.0,41.0,A-1 Pictures,2015-04-03 00:00:00,2015-06-19 00:00:00,2015.0,Spring,77 days 00:00:00,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6110.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Uma no Friends,ONA,Game,1.0,Finished Airing,False,G - All Ages,6.5,885.0,5625.0,6221.0,2694.0,2.0,unknown,2017-08-08 00:00:00,2017-08-08 00:00:00,2017.0,Summer,0 days 00:00:00,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Zettai Bouei Leviathan,TV,Game,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.38,7992.0,6101.0,2588.0,21242.0,32.0,Gonzo,2013-04-06 00:00:00,2013-07-06 00:00:00,2013.0,Spring,91 days 00:00:00,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petit Petit Muse,TV,Original,26.0,Finished Airing,False,G - All Ages,6.85,13.0,11754.0,11634.0,170.0,1.0,unknown,2008-01-27 00:00:00,2008-07-26 00:00:00,2008.0,Winter,181 days 00:00:00,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hataraku Onii-san!,TV,Original,12.0,Finished Airing,False,G - All Ages,6.3,1257.0,6386.0,5470.0,3739.0,4.0,SmallStudio,2018-01-05 00:00:00,2018-03-23 00:00:00,2018.0,Winter,77 days 00:00:00,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unbalance,OVA,Visual novel,3.0,Finished Airing,False,Rx - Hentai,5.92,559.0,12919.0,7215.0,1688.0,1.0,SmallStudio,2002-06-28 00:00:00,2002-12-27 00:00:00,2002.0,Summer,182 days 00:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cosplay Rakuen,OVA,Original,1.0,Finished Airing,False,Rx - Hentai,6.02,897.0,12919.0,6563.0,2296.0,1.0,unknown,2014-01-01 00:00:00,2014-01-01 00:00:00,2014.0,Winter,0 days 00:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
